FileName, p_value, k_value, algorithm, radius, time, silhueta, rand_score_value, k-Means_radius, k-Means_elapsedTime
sklearn_samples/sample_moons2.txt, 2, 2, adjust, 2.5286, 0.0418, 0.2969, 0.0587, 1.1949, 0.0050
sklearn_samples/sample_moons2.txt, 2, 2, adjust, 1.6941, 0.0380, 0.3681, 0.1494, 1.1949, 0.0050
sklearn_samples/sample_moons2.txt, 2, 2, adjust, 2.3000, 0.0420, 0.1583, 0.1119, 1.1949, 0.0050
sklearn_samples/sample_moons2.txt, 2, 2, adjust, 2.3173, 0.0380, 0.2892, 0.0625, 1.1949, 0.0040
sklearn_samples/sample_moons2.txt, 2, 2, adjust, 2.0067, 0.0380, 0.3502, 0.0958, 1.1949, 0.0050
sklearn_samples/sample_moons2.txt, 2, 2, adjust, 1.4802, 0.0440, 0.3909, 0.1784, 1.1949, 0.0040
sklearn_samples/sample_moons2.txt, 2, 2, adjust, 2.0045, 0.0390, 0.4028, 0.2179, 1.1949, 0.0040
sklearn_samples/sample_moons2.txt, 2, 2, adjust, 1.7885, 0.0405, 0.4241, 0.2861, 1.1949, 0.0040
sklearn_samples/sample_moons2.txt, 2, 2, adjust, 1.4904, 0.0410, 0.4444, 0.3492, 1.1949, 0.0040
sklearn_samples/sample_moons2.txt, 2, 2, adjust, 1.5338, 0.0350, 0.4240, 0.2327, 1.1949, 0.0050
sklearn_samples/sample_moons2.txt, 2, 2, adjust, 1.6767, 0.0430, 0.3917, 0.0981, 1.1949, 0.0060
sklearn_samples/sample_moons2.txt, 2, 2, adjust, 1.7266, 0.0420, 0.4282, 0.2607, 1.1949, 0.0040
sklearn_samples/sample_moons2.txt, 2, 2, adjust, 1.6059, 0.0360, 0.4266, 0.2947, 1.1949, 0.0050
sklearn_samples/sample_moons2.txt, 2, 2, adjust, 1.3016, 0.0350, 0.3882, 0.1585, 1.1949, 0.0050
sklearn_samples/sample_moons2.txt, 2, 2, adjust, 2.8241, 0.0370, 0.1917, 0.0059, 1.1949, 0.0060
sklearn_samples/sample_moons2.txt, 2, 2, adjust, 1.7547, 0.0400, 0.4423, 0.5232, 1.1949, 0.0050
sklearn_samples/sample_moons2.txt, 2, 2, adjust, 1.5541, 0.0410, 0.4347, 0.2989, 1.1949, 0.0050
sklearn_samples/sample_moons2.txt, 2, 2, adjust, 1.5970, 0.0410, 0.4014, 0.1308, 1.1949, 0.0050
sklearn_samples/sample_moons2.txt, 2, 2, adjust, 1.5603, 0.0400, 0.4337, 0.2990, 1.1949, 0.0050
sklearn_samples/sample_moons2.txt, 2, 2, adjust, 1.7054, 0.0380, 0.3139, 0.0818, 1.1949, 0.0040
sklearn_samples/sample_moons2.txt, 2, 2, adjust, 1.7952, 0.0440, 0.4459, 0.4890, 1.1949, 0.0040
sklearn_samples/sample_moons2.txt, 2, 2, adjust, 1.2380, 0.0360, 0.4084, 0.2331, 1.1949, 0.0050
sklearn_samples/sample_moons2.txt, 2, 2, adjust, 1.5883, 0.0380, 0.4291, 0.2289, 1.1949, 0.0040
sklearn_samples/sample_moons2.txt, 2, 2, adjust, 1.3408, 0.0400, 0.3961, 0.1994, 1.1949, 0.0040
sklearn_samples/sample_moons2.txt, 2, 2, adjust, 1.6495, 0.0380, 0.4274, 0.2064, 1.1949, 0.0050
sklearn_samples/sample_moons2.txt, 2, 2, adjust, 2.1121, 0.0370, 0.3446, 0.1092, 1.1949, 0.0040
sklearn_samples/sample_moons2.txt, 2, 2, adjust, 2.5054, 0.0330, 0.2607, 0.0091, 1.1949, 0.0050
sklearn_samples/sample_moons2.txt, 2, 2, adjust, 2.9951, 0.0400, 0.2793, 0.3305, 1.1949, 0.0050
sklearn_samples/sample_moons2.txt, 2, 2, adjust, 2.1184, 0.0420, 0.3834, 0.1820, 1.1949, 0.0050
