FileName, p_value, k_value, algorithm, radius, time, silhueta, rand_score_value, k-Means_radius, k-Means_elapsedTime
UCI_DATA/UCI_DF7/nCentros.txt, 1, 3.0, adjust, 84.6000, 0.1950, 0.3296, 0.0133, 59.6650, 0.0070
UCI_DATA/UCI_DF7/nCentros.txt, 1, 3.0, adjust, 61.4000, 0.1830, 0.3249, 0.0014, 59.6650, 0.0060
UCI_DATA/UCI_DF7/nCentros.txt, 1, 3.0, adjust, 80.0000, 0.1851, 0.4114, -0.0126, 59.6650, 0.0050
UCI_DATA/UCI_DF7/nCentros.txt, 1, 3.0, adjust, 72.9000, 0.2040, 0.4357, -0.0109, 59.6650, 0.0070
UCI_DATA/UCI_DF7/nCentros.txt, 1, 3.0, adjust, 62.6000, 0.2110, 0.3744, 0.0145, 59.6650, 0.0060
UCI_DATA/UCI_DF7/nCentros.txt, 1, 3.0, adjust, 70.0000, 0.1800, 0.4106, -0.0093, 59.6650, 0.0060
UCI_DATA/UCI_DF7/nCentros.txt, 1, 3.0, adjust, 90.6000, 0.2080, 0.2842, 0.0195, 59.6650, 0.0060
UCI_DATA/UCI_DF7/nCentros.txt, 1, 3.0, adjust, 63.7000, 0.1930, 0.3287, -0.0035, 59.6650, 0.0060
UCI_DATA/UCI_DF7/nCentros.txt, 1, 3.0, adjust, 95.7000, 0.1810, 0.2655, 0.0034, 59.6650, 0.0060
UCI_DATA/UCI_DF7/nCentros.txt, 1, 3.0, adjust, 72.1000, 0.2180, 0.3782, 0.0174, 59.6650, 0.0060
UCI_DATA/UCI_DF7/nCentros.txt, 1, 3.0, adjust, 63.0000, 0.1950, 0.3233, 0.0097, 59.6650, 0.0070
UCI_DATA/UCI_DF7/nCentros.txt, 1, 3.0, adjust, 106.0000, 0.1970, 0.3782, 0.0227, 59.6650, 0.0060
UCI_DATA/UCI_DF7/nCentros.txt, 1, 3.0, adjust, 62.0000, 0.1980, 0.3302, 0.0006, 59.6650, 0.0058
UCI_DATA/UCI_DF7/nCentros.txt, 1, 3.0, adjust, 89.4000, 0.1960, 0.3419, 0.0034, 59.6650, 0.0060
UCI_DATA/UCI_DF7/nCentros.txt, 1, 3.0, adjust, 74.8000, 0.1980, 0.4035, -0.0105, 59.6650, 0.0060
UCI_DATA/UCI_DF7/nCentros.txt, 1, 3.0, adjust, 69.5000, 0.1890, 0.3387, -0.0088, 59.6650, 0.0050
UCI_DATA/UCI_DF7/nCentros.txt, 1, 3.0, adjust, 70.0000, 0.1933, 0.3799, 0.0069, 59.6650, 0.0060
UCI_DATA/UCI_DF7/nCentros.txt, 1, 3.0, adjust, 76.8000, 0.2210, 0.3719, 0.0118, 59.6650, 0.0050
UCI_DATA/UCI_DF7/nCentros.txt, 1, 3.0, adjust, 70.0000, 0.2020, 0.3232, -0.0040, 59.6650, 0.0050
UCI_DATA/UCI_DF7/nCentros.txt, 1, 3.0, adjust, 80.0000, 0.2000, 0.3543, 0.0038, 59.6650, 0.0060
UCI_DATA/UCI_DF7/nCentros.txt, 1, 3.0, adjust, 88.0000, 0.1980, 0.4127, -0.0026, 59.6650, 0.0060
UCI_DATA/UCI_DF7/nCentros.txt, 1, 3.0, adjust, 78.6000, 0.1940, 0.2854, 0.0007, 59.6650, 0.0060
UCI_DATA/UCI_DF7/nCentros.txt, 1, 3.0, adjust, 65.8000, 0.2020, 0.3718, -0.0116, 59.6650, 0.0050
UCI_DATA/UCI_DF7/nCentros.txt, 1, 3.0, adjust, 100.0000, 0.1935, 0.3735, 0.0194, 59.6650, 0.0050
UCI_DATA/UCI_DF7/nCentros.txt, 1, 3.0, adjust, 86.4000, 0.2060, 0.3598, 0.0105, 59.6650, 0.0060
UCI_DATA/UCI_DF7/nCentros.txt, 1, 3.0, adjust, 100.0000, 0.1970, 0.3167, 0.0255, 59.6650, 0.0060
UCI_DATA/UCI_DF7/nCentros.txt, 1, 3.0, adjust, 63.5000, 0.1820, 0.3897, 0.0063, 59.6650, 0.0060
UCI_DATA/UCI_DF7/nCentros.txt, 1, 3.0, adjust, 105.8000, 0.1930, 0.2811, 0.0329, 59.6650, 0.0060
UCI_DATA/UCI_DF7/nCentros.txt, 1, 3.0, adjust, 70.0000, 0.1880, 0.3460, -0.0099, 59.6650, 0.0060
