FileName, p_value, k_value, algorithm, radius, time, silhueta, rand_score_value, k-Means_radius, k-Means_elapsedTime
sklearn_samples/sample_varied2.txt, 2, 3, adjust, 10.8452, 0.0542, 0.3675, 0.2789, 4.2182, 0.0050
sklearn_samples/sample_varied2.txt, 2, 3, adjust, 5.3362, 0.0580, 0.6559, 0.8605, 4.2182, 0.0050
sklearn_samples/sample_varied2.txt, 2, 3, adjust, 5.2243, 0.0500, 0.6981, 0.8499, 4.2182, 0.0050
sklearn_samples/sample_varied2.txt, 2, 3, adjust, 8.4704, 0.0495, 0.4216, 0.4822, 4.2182, 0.0050
sklearn_samples/sample_varied2.txt, 2, 3, adjust, 7.4326, 0.0570, 0.1926, 0.4872, 4.2182, 0.0060
sklearn_samples/sample_varied2.txt, 2, 3, adjust, 6.5102, 0.0620, 0.6631, 0.9246, 4.2182, 0.0080
sklearn_samples/sample_varied2.txt, 2, 3, adjust, 6.2748, 0.0440, 0.6478, 0.7165, 4.2182, 0.0040
sklearn_samples/sample_varied2.txt, 2, 3, adjust, 8.1252, 0.0500, 0.4817, 0.5979, 4.2182, 0.0050
sklearn_samples/sample_varied2.txt, 2, 3, adjust, 4.8739, 0.0502, 0.7051, 0.8968, 4.2182, 0.0050
sklearn_samples/sample_varied2.txt, 2, 3, adjust, 5.3128, 0.0550, 0.6892, 0.8361, 4.2182, 0.0050
sklearn_samples/sample_varied2.txt, 2, 3, adjust, 7.1052, 0.0540, 0.5578, 0.7718, 4.2182, 0.0040
sklearn_samples/sample_varied2.txt, 2, 3, adjust, 7.2941, 0.0510, 0.3856, 0.4021, 4.2182, 0.0050
sklearn_samples/sample_varied2.txt, 2, 3, adjust, 5.4100, 0.0470, 0.6869, 0.8076, 4.2182, 0.0050
sklearn_samples/sample_varied2.txt, 2, 3, adjust, 6.5102, 0.0440, 0.7004, 0.9821, 4.2182, 0.0050
sklearn_samples/sample_varied2.txt, 2, 3, adjust, 8.1199, 0.0500, 0.3025, 0.5531, 4.2182, 0.0040
sklearn_samples/sample_varied2.txt, 2, 3, adjust, 7.0243, 0.0525, 0.1984, 0.1428, 4.2182, 0.0050
sklearn_samples/sample_varied2.txt, 2, 3, adjust, 4.5211, 0.0545, 0.6318, 0.6635, 4.2182, 0.0050
sklearn_samples/sample_varied2.txt, 2, 3, adjust, 5.8833, 0.0525, 0.4601, 0.5142, 4.2182, 0.0060
sklearn_samples/sample_varied2.txt, 2, 3, adjust, 7.8171, 0.0550, 0.3190, 0.5601, 4.2182, 0.0050
sklearn_samples/sample_varied2.txt, 2, 3, adjust, 8.1939, 0.0535, 0.3722, 0.4110, 4.2182, 0.0040
sklearn_samples/sample_varied2.txt, 2, 3, adjust, 7.6569, 0.0460, 0.2069, 0.4307, 4.2182, 0.0050
sklearn_samples/sample_varied2.txt, 2, 3, adjust, 4.6972, 0.0510, 0.6879, 0.8076, 4.2182, 0.0050
sklearn_samples/sample_varied2.txt, 2, 3, adjust, 6.5558, 0.0500, 0.6931, 0.9586, 4.2182, 0.0050
sklearn_samples/sample_varied2.txt, 2, 3, adjust, 5.4753, 0.0480, 0.5990, 0.6240, 4.2182, 0.0050
sklearn_samples/sample_varied2.txt, 2, 3, adjust, 5.7825, 0.0500, 0.6809, 0.8070, 4.2182, 0.0060
sklearn_samples/sample_varied2.txt, 2, 3, adjust, 6.6398, 0.0530, 0.6834, 0.9415, 4.2182, 0.0050
sklearn_samples/sample_varied2.txt, 2, 3, adjust, 5.1939, 0.0480, 0.7098, 0.9644, 4.2182, 0.0050
sklearn_samples/sample_varied2.txt, 2, 3, adjust, 9.8579, 0.0500, 0.2934, 0.1901, 4.2182, 0.0060
sklearn_samples/sample_varied2.txt, 2, 3, adjust, 6.8463, 0.0550, 0.5057, 0.5942, 4.2182, 0.0050
