FileName, p_value, k_value, algorithm, radius, time, silhueta, rand_score_value, k-Means_radius, k-Means_elapsedTime
sintetic_samples/sample1/nCentros.txt, 2, 5.0, adjust, 23.0531, 0.1402, 0.1596, 0.4623, 4.6635, 0.0060
sintetic_samples/sample1/nCentros.txt, 2, 5.0, adjust, 11.0996, 0.1750, 0.3033, 0.5538, 4.6635, 0.0060
sintetic_samples/sample1/nCentros.txt, 2, 5.0, adjust, 10.2058, 0.1725, 0.4757, 0.4883, 4.6635, 0.0060
sintetic_samples/sample1/nCentros.txt, 2, 5.0, adjust, 9.9590, 0.1730, 0.5294, 0.5397, 4.6635, 0.0060
sintetic_samples/sample1/nCentros.txt, 2, 5.0, adjust, 8.9963, 0.1870, 0.3812, 0.5372, 4.6635, 0.0080
sintetic_samples/sample1/nCentros.txt, 2, 5.0, adjust, 5.1042, 0.1940, 0.6349, 0.8486, 4.6635, 0.0070
sintetic_samples/sample1/nCentros.txt, 2, 5.0, adjust, 6.1589, 0.1845, 0.6555, 0.8878, 4.6635, 0.0060
sintetic_samples/sample1/nCentros.txt, 2, 5.0, adjust, 21.7732, 0.1920, 0.2676, 0.5807, 4.6635, 0.0070
sintetic_samples/sample1/nCentros.txt, 2, 5.0, adjust, 6.6527, 0.1960, 0.6429, 0.7577, 4.6635, 0.0080
sintetic_samples/sample1/nCentros.txt, 2, 5.0, adjust, 10.7560, 0.1947, 0.4994, 0.7191, 4.6635, 0.0070
sintetic_samples/sample1/nCentros.txt, 2, 5.0, adjust, 10.4497, 0.1860, 0.4851, 0.7092, 4.6635, 0.0070
sintetic_samples/sample1/nCentros.txt, 2, 5.0, adjust, 10.6290, 0.1910, 0.3140, 0.4721, 4.6635, 0.0050
sintetic_samples/sample1/nCentros.txt, 2, 5.0, adjust, 23.0077, 0.1810, 0.0996, 0.5143, 4.6635, 0.0100
sintetic_samples/sample1/nCentros.txt, 2, 5.0, adjust, 6.3307, 0.1870, 0.6374, 0.7289, 4.6635, 0.0090
sintetic_samples/sample1/nCentros.txt, 2, 5.0, adjust, 21.8020, 0.1800, 0.2508, 0.6621, 4.6635, 0.0050
sintetic_samples/sample1/nCentros.txt, 2, 5.0, adjust, 5.2668, 0.1690, 0.6721, 0.9174, 4.6635, 0.0060
sintetic_samples/sample1/nCentros.txt, 2, 5.0, adjust, 8.3639, 0.2040, 0.4945, 0.6913, 4.6635, 0.0060
sintetic_samples/sample1/nCentros.txt, 2, 5.0, adjust, 16.3641, 0.1840, 0.5194, 0.1510, 4.6635, 0.0060
sintetic_samples/sample1/nCentros.txt, 2, 5.0, adjust, 22.4486, 0.1860, 0.2307, 0.5591, 4.6635, 0.0070
sintetic_samples/sample1/nCentros.txt, 2, 5.0, adjust, 8.3115, 0.1870, 0.4158, 0.3635, 4.6635, 0.0070
sintetic_samples/sample1/nCentros.txt, 2, 5.0, adjust, 22.2120, 0.1890, 0.2947, 0.5439, 4.6635, 0.0060
sintetic_samples/sample1/nCentros.txt, 2, 5.0, adjust, 12.7488, 0.1855, 0.2258, 0.3860, 4.6635, 0.0060
sintetic_samples/sample1/nCentros.txt, 2, 5.0, adjust, 9.2012, 0.1630, 0.5712, 0.7678, 4.6635, 0.0070
sintetic_samples/sample1/nCentros.txt, 2, 5.0, adjust, 21.2258, 0.1865, 0.4554, 0.5991, 4.6635, 0.0060
sintetic_samples/sample1/nCentros.txt, 2, 5.0, adjust, 19.7901, 0.1790, 0.3709, 0.5146, 4.6635, 0.0050
sintetic_samples/sample1/nCentros.txt, 2, 5.0, adjust, 5.1530, 0.1840, 0.5845, 0.7949, 4.6635, 0.0060
sintetic_samples/sample1/nCentros.txt, 2, 5.0, adjust, 22.5261, 0.1710, 0.2723, 0.6641, 4.6635, 0.0060
sintetic_samples/sample1/nCentros.txt, 2, 5.0, adjust, 22.2732, 0.1770, 0.0780, 0.4026, 4.6635, 0.0080
sintetic_samples/sample1/nCentros.txt, 2, 5.0, adjust, 12.9932, 0.1980, 0.2735, 0.4047, 4.6635, 0.0060
