FileName, p_value, k_value, algorithm, radius, time, silhueta, rand_score_value, k-Means_radius, k-Means_elapsedTime
sintetic_samples/sample1/sample1_sqtd3.0.txt, 2, 5.0, greedy, 6.3456, 0.0060, 0.6657, 0.8462, 3.9313, 0.0040
sintetic_samples/sample1/sample1_sqtd3.0.txt, 2, 5.0, greedy, 6.1389, 0.0070, 0.6508, 0.7149, 3.9313, 0.0050
sintetic_samples/sample1/sample1_sqtd3.0.txt, 2, 5.0, greedy, 6.3456, 0.0070, 0.6642, 0.8379, 3.9313, 0.0040
sintetic_samples/sample1/sample1_sqtd3.0.txt, 2, 5.0, greedy, 6.7805, 0.0070, 0.7038, 0.9635, 3.9313, 0.0060
sintetic_samples/sample1/sample1_sqtd3.0.txt, 2, 5.0, greedy, 6.2363, 0.0070, 0.6517, 0.8738, 3.9313, 0.0054
sintetic_samples/sample1/sample1_sqtd3.0.txt, 2, 5.0, greedy, 6.3456, 0.0069, 0.6657, 0.8462, 3.9313, 0.0053
sintetic_samples/sample1/sample1_sqtd3.0.txt, 2, 5.0, greedy, 5.6706, 0.0069, 0.6767, 0.9248, 3.9313, 0.0054
sintetic_samples/sample1/sample1_sqtd3.0.txt, 2, 5.0, greedy, 6.7805, 0.0075, 0.6973, 0.9541, 3.9313, 0.0053
sintetic_samples/sample1/sample1_sqtd3.0.txt, 2, 5.0, greedy, 5.6706, 0.0075, 0.6964, 0.9512, 3.9313, 0.0054
sintetic_samples/sample1/sample1_sqtd3.0.txt, 2, 5.0, greedy, 5.3794, 0.0066, 0.6582, 0.8934, 3.9313, 0.0051
sintetic_samples/sample1/sample1_sqtd3.0.txt, 2, 5.0, greedy, 5.4248, 0.0070, 0.7038, 0.9635, 3.9313, 0.0050
sintetic_samples/sample1/sample1_sqtd3.0.txt, 2, 5.0, greedy, 6.7805, 0.0090, 0.6960, 0.9511, 3.9313, 0.0040
sintetic_samples/sample1/sample1_sqtd3.0.txt, 2, 5.0, greedy, 5.1088, 0.0060, 0.6153, 0.8284, 3.9313, 0.0050
sintetic_samples/sample1/sample1_sqtd3.0.txt, 2, 5.0, greedy, 6.7805, 0.0060, 0.7058, 0.9696, 3.9313, 0.0050
sintetic_samples/sample1/sample1_sqtd3.0.txt, 2, 5.0, greedy, 5.6706, 0.0080, 0.6841, 0.9333, 3.9313, 0.0050
sintetic_samples/sample1/sample1_sqtd3.0.txt, 2, 5.0, greedy, 6.3456, 0.0070, 0.6604, 0.8319, 3.9313, 0.0050
sintetic_samples/sample1/sample1_sqtd3.0.txt, 2, 5.0, greedy, 5.4248, 0.0070, 0.7054, 0.9666, 3.9313, 0.0060
sintetic_samples/sample1/sample1_sqtd3.0.txt, 2, 5.0, greedy, 6.1389, 0.0060, 0.6483, 0.8677, 3.9313, 0.0040
sintetic_samples/sample1/sample1_sqtd3.0.txt, 2, 5.0, greedy, 5.6706, 0.0060, 0.6964, 0.9512, 3.9313, 0.0050
sintetic_samples/sample1/sample1_sqtd3.0.txt, 2, 5.0, greedy, 6.1389, 0.0070, 0.6483, 0.8677, 3.9313, 0.0050
sintetic_samples/sample1/sample1_sqtd3.0.txt, 2, 5.0, greedy, 6.7805, 0.0050, 0.7010, 0.9602, 3.9313, 0.0050
sintetic_samples/sample1/sample1_sqtd3.0.txt, 2, 5.0, greedy, 6.7805, 0.0070, 0.7044, 0.9664, 3.9313, 0.0050
sintetic_samples/sample1/sample1_sqtd3.0.txt, 2, 5.0, greedy, 6.3456, 0.0070, 0.6846, 0.8811, 3.9313, 0.0050
sintetic_samples/sample1/sample1_sqtd3.0.txt, 2, 5.0, greedy, 6.1389, 0.0070, 0.6508, 0.7149, 3.9313, 0.0040
sintetic_samples/sample1/sample1_sqtd3.0.txt, 2, 5.0, greedy, 6.7805, 0.0060, 0.7048, 0.9664, 3.9313, 0.0050
sintetic_samples/sample1/sample1_sqtd3.0.txt, 2, 5.0, greedy, 6.1389, 0.0080, 0.6483, 0.8677, 3.9313, 0.0050
sintetic_samples/sample1/sample1_sqtd3.0.txt, 2, 5.0, greedy, 6.7171, 0.0070, 0.6419, 0.7031, 3.9313, 0.0050
sintetic_samples/sample1/sample1_sqtd3.0.txt, 2, 5.0, greedy, 6.3101, 0.0060, 0.5990, 0.6977, 3.9313, 0.0040
sintetic_samples/sample1/sample1_sqtd3.0.txt, 2, 5.0, greedy, 6.7805, 0.0070, 0.7003, 0.9602, 3.9313, 0.0050
