FileName, p_value, k_value, algorithm, radius, time, silhueta, rand_score_value, k-Means_radius, k-Means_elapsedTime
sintetic_samples/sample3/sample3_sqtd0.5.txt, 1, 5.0, greedy, 9.3673, 0.0060, 0.5870, 0.7802, 4.0219, 0.1390
sintetic_samples/sample3/sample3_sqtd0.5.txt, 1, 5.0, greedy, 7.0966, 0.0070, 0.6296, 0.7220, 4.0219, 0.0050
sintetic_samples/sample3/sample3_sqtd0.5.txt, 1, 5.0, greedy, 7.0966, 0.0070, 0.6308, 0.7180, 4.0219, 0.0050
sintetic_samples/sample3/sample3_sqtd0.5.txt, 1, 5.0, greedy, 8.2634, 0.0070, 0.6241, 0.7103, 4.0219, 0.0050
sintetic_samples/sample3/sample3_sqtd0.5.txt, 1, 5.0, greedy, 7.0966, 0.0070, 0.6296, 0.7220, 4.0219, 0.0060
sintetic_samples/sample3/sample3_sqtd0.5.txt, 1, 5.0, greedy, 6.8330, 0.0070, 0.6425, 0.8552, 4.0219, 0.0050
sintetic_samples/sample3/sample3_sqtd0.5.txt, 1, 5.0, greedy, 8.4766, 0.0070, 0.6308, 0.7180, 4.0219, 0.0050
sintetic_samples/sample3/sample3_sqtd0.5.txt, 1, 5.0, greedy, 7.7626, 0.0060, 0.5561, 0.6598, 4.0219, 0.0059
sintetic_samples/sample3/sample3_sqtd0.5.txt, 1, 5.0, greedy, 8.3249, 0.0074, 0.5735, 0.6622, 4.0219, 0.0057
sintetic_samples/sample3/sample3_sqtd0.5.txt, 1, 5.0, greedy, 7.0966, 0.0080, 0.6296, 0.7165, 4.0219, 0.0050
sintetic_samples/sample3/sample3_sqtd0.5.txt, 1, 5.0, greedy, 7.0966, 0.0077, 0.5982, 0.8442, 4.0219, 0.0050
sintetic_samples/sample3/sample3_sqtd0.5.txt, 1, 5.0, greedy, 8.5533, 0.0070, 0.5438, 0.6802, 4.0219, 0.0050
sintetic_samples/sample3/sample3_sqtd0.5.txt, 1, 5.0, greedy, 7.0966, 0.0061, 0.6296, 0.7220, 4.0219, 0.0050
sintetic_samples/sample3/sample3_sqtd0.5.txt, 1, 5.0, greedy, 8.3065, 0.0060, 0.5982, 0.8442, 4.0219, 0.0050
sintetic_samples/sample3/sample3_sqtd0.5.txt, 1, 5.0, greedy, 7.6930, 0.0070, 0.5549, 0.6607, 4.0219, 0.0050
sintetic_samples/sample3/sample3_sqtd0.5.txt, 1, 5.0, greedy, 7.9195, 0.0070, 0.5929, 0.6774, 4.0219, 0.0050
sintetic_samples/sample3/sample3_sqtd0.5.txt, 1, 5.0, greedy, 7.0966, 0.0070, 0.6296, 0.7220, 4.0219, 0.0040
sintetic_samples/sample3/sample3_sqtd0.5.txt, 1, 5.0, greedy, 7.8908, 0.0060, 0.5431, 0.6944, 4.0219, 0.0050
sintetic_samples/sample3/sample3_sqtd0.5.txt, 1, 5.0, greedy, 7.0966, 0.0070, 0.6237, 0.8219, 4.0219, 0.0050
sintetic_samples/sample3/sample3_sqtd0.5.txt, 1, 5.0, greedy, 7.1215, 0.0060, 0.6151, 0.6995, 4.0219, 0.0050
sintetic_samples/sample3/sample3_sqtd0.5.txt, 1, 5.0, greedy, 7.4269, 0.0070, 0.5500, 0.6680, 4.0219, 0.0050
sintetic_samples/sample3/sample3_sqtd0.5.txt, 1, 5.0, greedy, 7.0966, 0.0070, 0.6321, 0.7211, 4.0219, 0.0050
sintetic_samples/sample3/sample3_sqtd0.5.txt, 1, 5.0, greedy, 7.0966, 0.0060, 0.6299, 0.7204, 4.0219, 0.0040
sintetic_samples/sample3/sample3_sqtd0.5.txt, 1, 5.0, greedy, 6.7967, 0.0060, 0.6637, 0.9100, 4.0219, 0.0040
sintetic_samples/sample3/sample3_sqtd0.5.txt, 1, 5.0, greedy, 7.0966, 0.0060, 0.5870, 0.7802, 4.0219, 0.0050
sintetic_samples/sample3/sample3_sqtd0.5.txt, 1, 5.0, greedy, 8.4766, 0.0060, 0.6308, 0.7180, 4.0219, 0.0050
sintetic_samples/sample3/sample3_sqtd0.5.txt, 1, 5.0, greedy, 7.0966, 0.0060, 0.6321, 0.7211, 4.0219, 0.0040
sintetic_samples/sample3/sample3_sqtd0.5.txt, 1, 5.0, greedy, 7.0966, 0.0050, 0.6312, 0.7196, 4.0219, 0.0040
sintetic_samples/sample3/sample3_sqtd0.5.txt, 1, 5.0, greedy, 8.1100, 0.0060, 0.5242, 0.6787, 4.0219, 0.0050
