FileName, p_value, k_value, algorithm, radius, time, silhueta, rand_score_value, k-Means_radius, k-Means_elapsedTime
sklearn_samples/sample_varied1.txt, 2, 3, adjust, 7.2739, 0.0510, 0.5023, 0.5300, 8.0412, 0.0060
sklearn_samples/sample_varied1.txt, 2, 3, adjust, 9.8664, 0.0580, 0.4442, 0.5293, 8.0412, 0.0070
sklearn_samples/sample_varied1.txt, 2, 3, adjust, 9.6155, 0.0550, 0.5330, 0.4887, 8.0412, 0.0060
sklearn_samples/sample_varied1.txt, 2, 3, adjust, 8.7061, 0.0530, 0.4785, 0.5091, 8.0412, 0.0050
sklearn_samples/sample_varied1.txt, 2, 3, adjust, 9.5938, 0.0500, 0.5717, 0.5644, 8.0412, 0.0060
sklearn_samples/sample_varied1.txt, 2, 3, adjust, 8.7315, 0.0516, 0.5444, 0.4638, 8.0412, 0.0100
sklearn_samples/sample_varied1.txt, 2, 3, adjust, 10.7842, 0.0550, 0.0100, 0.1014, 8.0412, 0.0060
sklearn_samples/sample_varied1.txt, 2, 3, adjust, 11.2806, 0.0530, 0.0340, 0.0236, 8.0412, 0.0060
sklearn_samples/sample_varied1.txt, 2, 3, adjust, 7.7376, 0.0540, 0.4969, 0.5407, 8.0412, 0.0070
sklearn_samples/sample_varied1.txt, 2, 3, adjust, 9.9863, 0.0530, 0.6230, 0.5145, 8.0412, 0.0050
sklearn_samples/sample_varied1.txt, 2, 3, adjust, 10.2122, 0.0580, 0.0292, 0.0705, 8.0412, 0.0060
sklearn_samples/sample_varied1.txt, 2, 3, adjust, 7.7376, 0.0565, 0.5022, 0.5405, 8.0412, 0.0050
sklearn_samples/sample_varied1.txt, 2, 3, adjust, 6.6871, 0.0482, 0.5056, 0.5416, 8.0412, 0.0060
sklearn_samples/sample_varied1.txt, 2, 3, adjust, 11.0024, 0.0515, 0.1299, 0.2314, 8.0412, 0.0060
sklearn_samples/sample_varied1.txt, 2, 3, adjust, 8.8650, 0.0610, 0.3957, 0.3758, 8.0412, 0.0060
sklearn_samples/sample_varied1.txt, 2, 3, adjust, 9.5174, 0.0580, 0.4255, 0.5233, 8.0412, 0.0060
sklearn_samples/sample_varied1.txt, 2, 3, adjust, 9.7851, 0.0550, 0.4625, 0.4661, 8.0412, 0.0050
sklearn_samples/sample_varied1.txt, 2, 3, adjust, 9.2848, 0.0520, 0.4344, 0.5194, 8.0412, 0.0070
sklearn_samples/sample_varied1.txt, 2, 3, adjust, 9.8687, 0.0480, 0.5479, 0.5707, 8.0412, 0.0060
sklearn_samples/sample_varied1.txt, 2, 3, adjust, 10.9933, 0.0500, 0.3117, 0.3971, 8.0412, 0.0070
sklearn_samples/sample_varied1.txt, 2, 3, adjust, 8.7283, 0.0500, 0.5368, 0.5522, 8.0412, 0.0060
sklearn_samples/sample_varied1.txt, 2, 3, adjust, 9.7469, 0.0490, 0.2247, 0.2422, 8.0412, 0.0050
sklearn_samples/sample_varied1.txt, 2, 3, adjust, 9.8300, 0.0510, 0.2520, 0.2975, 8.0412, 0.0060
sklearn_samples/sample_varied1.txt, 2, 3, adjust, 9.6143, 0.0460, 0.2505, 0.2849, 8.0412, 0.0060
sklearn_samples/sample_varied1.txt, 2, 3, adjust, 9.4810, 0.0490, 0.4610, 0.5160, 8.0412, 0.0050
sklearn_samples/sample_varied1.txt, 2, 3, adjust, 9.7821, 0.0510, 0.2991, 0.3741, 8.0412, 0.0050
sklearn_samples/sample_varied1.txt, 2, 3, adjust, 10.0870, 0.0480, 0.4338, 0.4961, 8.0412, 0.0060
sklearn_samples/sample_varied1.txt, 2, 3, adjust, 8.7061, 0.0500, 0.4927, 0.5277, 8.0412, 0.0050
sklearn_samples/sample_varied1.txt, 2, 3, adjust, 11.0545, 0.0460, 0.1225, 0.0539, 8.0412, 0.0050
