FileName, p_value, k_value, algorithm, radius, time, silhueta, rand_score_value, k-Means_radius, k-Means_elapsedTime
UCI_DATA/UCI_DF8/resultado.txt, 1, 2.0, greedy, 12.7772, 0.0020, 0.3901, 0.0749, 7.4438, 0.1250
UCI_DATA/UCI_DF8/resultado.txt, 1, 2.0, greedy, 8.8179, 0.0030, 0.4165, 0.0297, 7.4438, 0.0040
UCI_DATA/UCI_DF8/resultado.txt, 1, 2.0, greedy, 8.8923, 0.0030, 0.3622, 0.2561, 7.4438, 0.0030
UCI_DATA/UCI_DF8/resultado.txt, 1, 2.0, greedy, 9.2192, 0.0030, 0.4105, 0.0393, 7.4438, 0.0040
UCI_DATA/UCI_DF8/resultado.txt, 1, 2.0, greedy, 8.8054, 0.0030, 0.4629, 0.0145, 7.4438, 0.0040
UCI_DATA/UCI_DF8/resultado.txt, 1, 2.0, greedy, 9.2440, 0.0030, 0.4521, 0.0154, 7.4438, 0.0030
UCI_DATA/UCI_DF8/resultado.txt, 1, 2.0, greedy, 8.7563, 0.0030, 0.4268, 0.0231, 7.4438, 0.0050
UCI_DATA/UCI_DF8/resultado.txt, 1, 2.0, greedy, 13.5578, 0.0020, 0.3819, 0.1011, 7.4438, 0.0030
UCI_DATA/UCI_DF8/resultado.txt, 1, 2.0, greedy, 9.1810, 0.0040, 0.3661, 0.2966, 7.4438, 0.0050
UCI_DATA/UCI_DF8/resultado.txt, 1, 2.0, greedy, 10.8934, 0.0030, 0.4751, 0.0120, 7.4438, 0.0040
UCI_DATA/UCI_DF8/resultado.txt, 1, 2.0, greedy, 13.8926, 0.0030, 0.3768, 0.1665, 7.4438, 0.0050
UCI_DATA/UCI_DF8/resultado.txt, 1, 2.0, greedy, 11.4800, 0.0030, 0.4103, 0.0411, 7.4438, 0.0040
UCI_DATA/UCI_DF8/resultado.txt, 1, 2.0, greedy, 11.1680, 0.0030, 0.2988, 0.1782, 7.4438, 0.0040
UCI_DATA/UCI_DF8/resultado.txt, 1, 2.0, greedy, 11.0566, 0.0030, 0.4490, 0.0151, 7.4438, 0.0040
UCI_DATA/UCI_DF8/resultado.txt, 1, 2.0, greedy, 10.9377, 0.0030, 0.3116, 0.1094, 7.4438, 0.0040
UCI_DATA/UCI_DF8/resultado.txt, 1, 2.0, greedy, 8.3039, 0.0030, 0.4597, 0.0146, 7.4438, 0.0050
UCI_DATA/UCI_DF8/resultado.txt, 1, 2.0, greedy, 8.7500, 0.0030, 0.4179, 0.0290, 7.4438, 0.0068
UCI_DATA/UCI_DF8/resultado.txt, 1, 2.0, greedy, 12.5905, 0.0045, 0.4600, 0.0139, 7.4438, 0.0046
UCI_DATA/UCI_DF8/resultado.txt, 1, 2.0, greedy, 7.5724, 0.0040, 0.3380, 0.2304, 7.4438, 0.0038
UCI_DATA/UCI_DF8/resultado.txt, 1, 2.0, greedy, 8.7554, 0.0025, 0.3628, 0.2591, 7.4438, 0.0046
UCI_DATA/UCI_DF8/resultado.txt, 1, 2.0, greedy, 10.7819, 0.0030, 0.4417, 0.0150, 7.4438, 0.0050
UCI_DATA/UCI_DF8/resultado.txt, 1, 2.0, greedy, 10.7401, 0.0030, 0.4801, 0.0168, 7.4438, 0.0040
UCI_DATA/UCI_DF8/resultado.txt, 1, 2.0, greedy, 8.6014, 0.0030, 0.3511, 0.2444, 7.4438, 0.0050
UCI_DATA/UCI_DF8/resultado.txt, 1, 2.0, greedy, 12.2092, 0.0020, 0.2667, 0.1284, 7.4438, 0.0040
UCI_DATA/UCI_DF8/resultado.txt, 1, 2.0, greedy, 11.3609, 0.0020, 0.4745, 0.0124, 7.4438, 0.0050
UCI_DATA/UCI_DF8/resultado.txt, 1, 2.0, greedy, 10.0706, 0.0030, 0.4597, 0.0146, 7.4438, 0.0040
UCI_DATA/UCI_DF8/resultado.txt, 1, 2.0, greedy, 9.2580, 0.0030, 0.4546, 0.0162, 7.4438, 0.0040
UCI_DATA/UCI_DF8/resultado.txt, 1, 2.0, greedy, 9.5138, 0.0030, 0.4451, 0.0167, 7.4438, 0.0040
UCI_DATA/UCI_DF8/resultado.txt, 1, 2.0, greedy, 10.7338, 0.0020, 0.4774, 0.0141, 7.4438, 0.0040
