FileName, p_value, k_value, algorithm, radius, time, silhueta, rand_score_value, k-Means_radius, k-Means_elapsedTime
sklearn_samples/sample_varied1.txt, 1, 3, greedy, 9.1713, 0.0010, 0.5616, 0.5609, 8.0412, 0.1160
sklearn_samples/sample_varied1.txt, 1, 3, greedy, 9.5999, 0.0020, 0.6452, 0.5613, 8.0412, 0.0050
sklearn_samples/sample_varied1.txt, 1, 3, greedy, 14.1350, 0.0020, 0.3989, 0.4088, 8.0412, 0.0050
sklearn_samples/sample_varied1.txt, 1, 3, greedy, 13.6210, 0.0020, 0.5112, 0.5094, 8.0412, 0.0050
sklearn_samples/sample_varied1.txt, 1, 3, greedy, 14.1871, 0.0010, 0.5011, 0.5122, 8.0412, 0.0050
sklearn_samples/sample_varied1.txt, 1, 3, greedy, 8.9187, 0.0020, 0.6226, 0.5618, 8.0412, 0.0040
sklearn_samples/sample_varied1.txt, 1, 3, greedy, 14.1350, 0.0020, 0.4063, 0.4204, 8.0412, 0.0050
sklearn_samples/sample_varied1.txt, 1, 3, greedy, 10.2131, 0.0020, 0.6429, 0.5618, 8.0412, 0.0050
sklearn_samples/sample_varied1.txt, 1, 3, greedy, 14.1350, 0.0020, 0.4451, 0.4677, 8.0412, 0.0050
sklearn_samples/sample_varied1.txt, 1, 3, greedy, 10.1959, 0.0020, 0.4801, 0.5490, 8.0412, 0.0040
sklearn_samples/sample_varied1.txt, 1, 3, greedy, 11.5269, 0.0020, 0.4959, 0.5793, 8.0412, 0.0040
sklearn_samples/sample_varied1.txt, 1, 3, greedy, 14.1350, 0.0020, 0.4262, 0.4485, 8.0412, 0.0050
sklearn_samples/sample_varied1.txt, 1, 3, greedy, 9.0865, 0.0030, 0.5733, 0.5583, 8.0412, 0.0050
sklearn_samples/sample_varied1.txt, 1, 3, greedy, 10.9117, 0.0020, 0.6051, 0.5582, 8.0412, 0.0050
sklearn_samples/sample_varied1.txt, 1, 3, greedy, 14.1350, 0.0020, 0.4451, 0.4677, 8.0412, 0.0050
sklearn_samples/sample_varied1.txt, 1, 3, greedy, 14.1871, 0.0020, 0.0519, 0.1123, 8.0412, 0.0090
sklearn_samples/sample_varied1.txt, 1, 3, greedy, 14.1871, 0.0020, 0.4880, 0.5440, 8.0412, 0.0090
sklearn_samples/sample_varied1.txt, 1, 3, greedy, 10.4658, 0.0020, 0.6430, 0.5608, 8.0412, 0.0060
sklearn_samples/sample_varied1.txt, 1, 3, greedy, 9.3738, 0.0020, 0.6464, 0.5628, 8.0412, 0.0050
sklearn_samples/sample_varied1.txt, 1, 3, greedy, 11.0512, 0.0020, 0.6431, 0.5608, 8.0412, 0.0050
sklearn_samples/sample_varied1.txt, 1, 3, greedy, 13.6281, 0.0020, 0.3623, 0.3623, 8.0412, 0.0060
sklearn_samples/sample_varied1.txt, 1, 3, greedy, 9.1023, 0.0020, 0.5418, 0.5597, 8.0412, 0.0060
sklearn_samples/sample_varied1.txt, 1, 3, greedy, 9.9593, 0.0020, 0.4319, 0.5329, 8.0412, 0.0050
sklearn_samples/sample_varied1.txt, 1, 3, greedy, 14.1350, 0.0020, 0.4156, 0.4364, 8.0412, 0.0050
sklearn_samples/sample_varied1.txt, 1, 3, greedy, 11.2978, 0.0020, 0.0769, 0.0373, 8.0412, 0.0060
sklearn_samples/sample_varied1.txt, 1, 3, greedy, 9.2365, 0.0030, 0.6464, 0.5628, 8.0412, 0.0060
sklearn_samples/sample_varied1.txt, 1, 3, greedy, 11.2939, 0.0020, 0.4661, 0.5379, 8.0412, 0.0050
sklearn_samples/sample_varied1.txt, 1, 3, greedy, 10.4489, 0.0030, 0.5606, 0.5608, 8.0412, 0.0050
sklearn_samples/sample_varied1.txt, 1, 3, greedy, 14.1350, 0.0020, 0.4358, 0.4576, 8.0412, 0.0050
