FileName, p_value, k_value, algorithm, radius, time, silhueta, rand_score_value, k-Means_radius, k-Means_elapsedTime
sklearn_samples/sample_blobs1.txt, 1, 3, adjust, 10.0205, 0.0643, 0.3375, 0.4904, 4.2143, 0.0060
sklearn_samples/sample_blobs1.txt, 1, 3, adjust, 11.4535, 0.0530, 0.1826, 0.4016, 4.2143, 0.0050
sklearn_samples/sample_blobs1.txt, 1, 3, adjust, 9.1113, 0.0540, 0.3864, 0.5662, 4.2143, 0.0050
sklearn_samples/sample_blobs1.txt, 1, 3, adjust, 12.3616, 0.0510, 0.3981, 0.3495, 4.2143, 0.0080
sklearn_samples/sample_blobs1.txt, 1, 3, adjust, 11.4633, 0.0710, 0.3035, 0.4765, 4.2143, 0.0060
sklearn_samples/sample_blobs1.txt, 1, 3, adjust, 14.2512, 0.0550, 0.1422, 0.0797, 4.2143, 0.0050
sklearn_samples/sample_blobs1.txt, 1, 3, adjust, 6.7186, 0.0530, 0.6383, 0.9079, 4.2143, 0.0040
sklearn_samples/sample_blobs1.txt, 1, 3, adjust, 9.3748, 0.0510, 0.2854, 0.4370, 4.2143, 0.0050
sklearn_samples/sample_blobs1.txt, 1, 3, adjust, 11.9896, 0.0540, 0.2068, 0.4485, 4.2143, 0.0040
sklearn_samples/sample_blobs1.txt, 1, 3, adjust, 7.0520, 0.0540, 0.6528, 0.9761, 4.2143, 0.0050
sklearn_samples/sample_blobs1.txt, 1, 3, adjust, 6.3599, 0.0520, 0.5576, 0.7712, 4.2143, 0.0050
sklearn_samples/sample_blobs1.txt, 1, 3, adjust, 9.3536, 0.0540, 0.4216, 0.4484, 4.2143, 0.0050
sklearn_samples/sample_blobs1.txt, 1, 3, adjust, 10.9560, 0.0520, 0.1965, 0.4036, 4.2143, 0.0050
sklearn_samples/sample_blobs1.txt, 1, 3, adjust, 13.4313, 0.0510, 0.1529, 0.3446, 4.2143, 0.0050
sklearn_samples/sample_blobs1.txt, 1, 3, adjust, 8.0627, 0.0490, 0.6198, 0.8877, 4.2143, 0.0040
sklearn_samples/sample_blobs1.txt, 1, 3, adjust, 9.6463, 0.0510, 0.4025, 0.5603, 4.2143, 0.0050
sklearn_samples/sample_blobs1.txt, 1, 3, adjust, 9.1113, 0.0520, 0.4986, 0.5445, 4.2143, 0.0050
sklearn_samples/sample_blobs1.txt, 1, 3, adjust, 8.4068, 0.0490, 0.4400, 0.4691, 4.2143, 0.0040
sklearn_samples/sample_blobs1.txt, 1, 3, adjust, 8.5548, 0.0510, 0.4387, 0.4460, 4.2143, 0.0050
sklearn_samples/sample_blobs1.txt, 1, 3, adjust, 10.5853, 0.0510, 0.2898, 0.5141, 4.2143, 0.0040
sklearn_samples/sample_blobs1.txt, 1, 3, adjust, 10.2356, 0.0590, 0.3352, 0.5410, 4.2143, 0.0050
sklearn_samples/sample_blobs1.txt, 1, 3, adjust, 10.0694, 0.0500, 0.3856, 0.4220, 4.2143, 0.0050
sklearn_samples/sample_blobs1.txt, 1, 3, adjust, 6.1010, 0.0510, 0.5820, 0.7843, 4.2143, 0.0050
sklearn_samples/sample_blobs1.txt, 1, 3, adjust, 12.0255, 0.0520, 0.0716, 0.1923, 4.2143, 0.0050
sklearn_samples/sample_blobs1.txt, 1, 3, adjust, 11.4642, 0.0500, 0.3698, 0.5502, 4.2143, 0.0050
sklearn_samples/sample_blobs1.txt, 1, 3, adjust, 9.0380, 0.0510, 0.4067, 0.4920, 4.2143, 0.0050
sklearn_samples/sample_blobs1.txt, 1, 3, adjust, 12.5559, 0.0500, 0.4057, 0.5302, 4.2143, 0.0060
sklearn_samples/sample_blobs1.txt, 1, 3, adjust, 12.4860, 0.0520, 0.0859, 0.1000, 4.2143, 0.0050
sklearn_samples/sample_blobs1.txt, 1, 3, adjust, 6.0599, 0.0540, 0.5839, 0.7913, 4.2143, 0.0050
