FileName, p_value, k_value, algorithm, radius, time, silhueta, rand_score_value, k-Means_radius, k-Means_elapsedTime
sklearn_samples/sample_noisy_circles2.txt, 2, 2, adjust, 1.8520, 0.0520, 0.2586, 0.0116, 1.1954, 0.0040
sklearn_samples/sample_noisy_circles2.txt, 2, 2, adjust, 1.7532, 0.0500, 0.2450, 0.0214, 1.1954, 0.0040
sklearn_samples/sample_noisy_circles2.txt, 2, 2, adjust, 1.6701, 0.0520, 0.2440, 0.0266, 1.1954, 0.0050
sklearn_samples/sample_noisy_circles2.txt, 2, 2, adjust, 1.8323, 0.0530, 0.2380, 0.0323, 1.1954, 0.0050
sklearn_samples/sample_noisy_circles2.txt, 2, 2, adjust, 1.9583, 0.0520, 0.2594, -0.0019, 1.1954, 0.0040
sklearn_samples/sample_noisy_circles2.txt, 2, 2, adjust, 1.7946, 0.0520, 0.2485, 0.0664, 1.1954, 0.0050
sklearn_samples/sample_noisy_circles2.txt, 2, 2, adjust, 1.8721, 0.0540, 0.2443, 0.0280, 1.1954, 0.0050
sklearn_samples/sample_noisy_circles2.txt, 2, 2, adjust, 1.6696, 0.0490, 0.2469, 0.0583, 1.1954, 0.0040
sklearn_samples/sample_noisy_circles2.txt, 2, 2, adjust, 2.1718, 0.0520, 0.2650, -0.0019, 1.1954, 0.0040
sklearn_samples/sample_noisy_circles2.txt, 2, 2, adjust, 1.9490, 0.0530, 0.2621, -0.0019, 1.1954, 0.0050
sklearn_samples/sample_noisy_circles2.txt, 2, 2, adjust, 1.6289, 0.0490, 0.2587, -0.0007, 1.1954, 0.0050
sklearn_samples/sample_noisy_circles2.txt, 2, 2, adjust, 1.5280, 0.0520, 0.2652, -0.0012, 1.1954, 0.0060
sklearn_samples/sample_noisy_circles2.txt, 2, 2, adjust, 1.6876, 0.1150, 0.2603, -0.0007, 1.1954, 0.0050
sklearn_samples/sample_noisy_circles2.txt, 2, 2, adjust, 1.5552, 0.0690, 0.2538, 0.0039, 1.1954, 0.0070
sklearn_samples/sample_noisy_circles2.txt, 2, 2, adjust, 2.2115, 0.0570, 0.2564, 0.0051, 1.1954, 0.0050
sklearn_samples/sample_noisy_circles2.txt, 2, 2, adjust, 1.8424, 0.0510, 0.2299, 0.0436, 1.1954, 0.0050
sklearn_samples/sample_noisy_circles2.txt, 2, 2, adjust, 1.6704, 0.0535, 0.2400, 0.0281, 1.1954, 0.0060
sklearn_samples/sample_noisy_circles2.txt, 2, 2, adjust, 1.8014, 0.0640, 0.2473, 0.0146, 1.1954, 0.0080
sklearn_samples/sample_noisy_circles2.txt, 2, 2, adjust, 1.7952, 0.0550, 0.2454, 0.0477, 1.1954, 0.0050
sklearn_samples/sample_noisy_circles2.txt, 2, 2, adjust, 1.3059, 0.0520, 0.2528, 0.0052, 1.1954, 0.0050
sklearn_samples/sample_noisy_circles2.txt, 2, 2, adjust, 1.6236, 0.0500, 0.2500, 0.0028, 1.1954, 0.0060
sklearn_samples/sample_noisy_circles2.txt, 2, 2, adjust, 1.2709, 0.0530, 0.2653, -0.0014, 1.1954, 0.0050
sklearn_samples/sample_noisy_circles2.txt, 2, 2, adjust, 1.5238, 0.0500, 0.2599, 0.0032, 1.1954, 0.0050
sklearn_samples/sample_noisy_circles2.txt, 2, 2, adjust, 1.6947, 0.0535, 0.2543, 0.0707, 1.1954, 0.0040
sklearn_samples/sample_noisy_circles2.txt, 2, 2, adjust, 1.7665, 0.0520, 0.2619, -0.0019, 1.1954, 0.0040
sklearn_samples/sample_noisy_circles2.txt, 2, 2, adjust, 1.3703, 0.0490, 0.2613, -0.0020, 1.1954, 0.0050
sklearn_samples/sample_noisy_circles2.txt, 2, 2, adjust, 1.8229, 0.0530, 0.2540, 0.0126, 1.1954, 0.0060
sklearn_samples/sample_noisy_circles2.txt, 2, 2, adjust, 2.1907, 0.0540, 0.2033, 0.0226, 1.1954, 0.0053
sklearn_samples/sample_noisy_circles2.txt, 2, 2, adjust, 1.6469, 0.0486, 0.2583, 0.0012, 1.1954, 0.0040
